touchpoint_id,account_id,date_key,channel_key,campaign_key,ad_spend,impressions,clicks,click_through_rate,cost_per_click,landing_page_visits,form_submissions,demo_requests,mql_generated,sql_generated,opportunities_created,deal_closed,deal_value,sales_cycle_days,roi,roas,cost_per_acquisition,estimated_ltv,engagement_score,email_opens,email_clicks,content_downloads
16499,1588,20240403,85,30,5143.93,429202,5538,10.6,198.35,6601,972,91,141,18,3,0,0,351,-100,0,0,0,51,29,6,0
16500,1287,20240705,319,25,5769.555,135139,14869,21.3,132.07,2102,74,45,197,86,12,0,0,278,-100,0,0,0,26,45,0,17
16501,1472,20240216,13,27,4392.81,91595,2141,24.24,68.06,2716,1626,133,276,60,63,0,0,208,-100,0,0,0,20,14,4,6
16502,1375,20240302,345,34,8002.84,190432,1591,1.83,36.57,7158,304,498,32,32,37,0,0,367,-100,0,0,0,94,39,21,8
16503,1654,20240329,313,28,3869.3,38687,0,3.79,304.48,2446,901,88,22,5,19,1,134716.21551571618,13,3381.668919848969,34.81668919848969,3869.3,161659.4586188594,0,10,5,4
16505,1537,20240729,196,13,1051.1,456528,6012,7.33,131.99,1791,1946,452,275,148,47,0,0,156,-100,0,0,0,142,48,20,4
16506,1511,20240117,322,34,9170.65,20410,11182,13.2,159.27,2509,1335,248,188,78,63,0,0,169,-100,0,0,0,102,41,7,11
16507,1802,20240706,182,13,7949.24,265726,11519,5.89,229.87,5137,1226,417,243,117,65,0,0,167,-100,0,0,0,109,46,15,17
16508,1579,20240713,2,30,4202.45,312904,3620,14.66,130.9,6876,1905,128,205,145,18,1,97043.11452828134,156,2209.2033106469166,23.092033106469167,4202.45,116451.7374339376,70,9,1,9
16509,1250,20240229,304,30,6321.89,136995,2343,7.71,301.24,4417,718,242,246,10,36,0,0,60,-100,0,0,0,141,4,16,14
16510,1510,20240923,127,28,10473.05,376432,10658,12.42,309.09,2967,1561,34,1,1,39,0,0,212,-100,0,0,0,136,0,0,8
16511,1630,20240429,155,10,737.548,223823,10737,8.18,134,1467,599,445,209,58,62,1,69908.66080136146,0,9378.523540347403,94.78523540347402,737.548,83890.39296163376,142,18,5,5
16512,1073,20240810,94,28,11166.09,468665,10341,15.17,332.8,3098,217,215,252,35,25,0,0,50,-100,0,0,0,0,19,22,11
16513,1282,20240922,344,16,5676.06,195937,3585,16.08,168.85,710,1963,497,222,69,43,0,0,236,-100,0,0,0,20,5,0,5
16514,1360,20241109,93,22,10322.88,21081,6490,21.56,152.56,1912,834,159,59,58,71,0,0,169,-100,0,0,0,98,35,1,1
16515,1010,20240519,132,30,10344.72,450414,13347,20.72,315.09,1029,748,462,247,95,38,0,0,0,-100,0,0,0,0,17,2,13
16516,1211,20241213,141,10,751.61,55602,6096,13.98,141.91,1479,1627,491,247,113,36,0,0,121,-100,0,0,0,105,25,17,3
16517,1835,20240321,193,11,9390.06,116672,56,10.25,129.91,7232,1727,133,240,91,67,0,0,188,-100,0,0,0,119,6,17,2
16519,1005,20240224,62,31,737.548,287100,10845,15.63,168.75,6337,1781,85,173,103,67,0,0,95,-100,0,0,0,0,37,3,6
16520,1195,20240620,210,26,11274.85,398520,6644,13.87,252.59,2035,1300,308,214,12,12,0,0,351,-100,0,0,0,142,45,1,15
16522,1464,20241218,291,14,5769.555,258202,4736,1.71,35.86,7269,863,342,263,92,12,0,0,45,-100,0,0,0,27,11,18,19
16523,1113,20240424,296,2,1521.01,271020,13733,4.18,412.63,1821,922,345,0,0,2,0,0,379,-100,0,0,0,0,41,12,0
16524,1271,20240514,53,12,6765.58,140860,13464,18.07,25.296,4123,403,110,89,31,8,0,0,327,-100,0,0,0,20,25,21,9
16525,1163,20241026,260,11,753.07,0,0,21.55,294.08,4490,1406,382,49,6,34,0,0,44,-100,0,0,0,141,33,14,5
16526,1460,20240214,261,30,2014.7,453759,14692,1.71,213.95,3927,1885,75,210,107,45,0,0,0,-100,0,0,0,41,8,9,8
16528,1693,20240913,368,23,8949.65,165376,9022,11.9,474.668,7601,752,229,262,74,21,0,0,394,-100,0,0,0,102,14,19,15
16529,1556,20240228,71,38,7381.19,349889,14579,10.33,434.12,5429,1432,23,268,128,39,1,134431.2216734449,211,1721.2675960576128,18.212675960576128,7381.19,161317.46600813387,72,23,3,11
16530,1282,20240623,18,4,2545.39,300476,6808,13.84,315.16,4611,1321,90,20,20,61,0,0,68,-100,0,0,0,102,47,20,6
16531,1687,20240816,347,1,2661.26,256567,1472,23.46,132.64,7792,138,29,299,135,11,0,0,321,-100,0,0,0,84,24,23,19
16532,1162,20241215,277,22,5377.66,299526,3990,14.44,430.53,6094,726,188,134,134,48,0,0,45,-100,0,0,0,0,45,11,16
16533,1351,20241202,208,23,9060.95,0,0,3.06,25.296,7465,1627,79,274,56,7,0,0,316,-100,0,0,0,134,17,16,8
16534,1434,20240615,54,4,737.548,95505,11293,12.06,92.97,3094,1128,305,120,120,33,0,0,0,-100,0,0,0,142,4,15,14
16535,1852,20240527,145,43,737.548,130506,14554,24.24,149.62,6966,70,165,172,110,24,0,0,373,-100,0,0,0,78,29,10,8
16536,1140,20240216,372,25,10447.83,381051,4194,4.5,346.29,4457,1407,216,36,36,62,0,0,0,-100,0,0,0,45,30,15,8
16537,1471,20240319,358,15,5769.555,258880,7288,11.82,256.15,741,1448,363,276,75,7,0,0,124,-100,0,0,0,118,40,8,3
16538,1132,20240118,256,30,8351.44,467900,8286,17.58,466.6,1255,707,236,104,63,45,0,0,54,-100,0,0,0,74,48,12,16
16539,1087,20240513,20,9,6019.41,180726,5649,9.44,168.51,5353,1140,10,146,49,44,0,0,140,-100,0,0,0,105,9,9,5
16540,1688,20240119,285,9,1784.26,489590,0,19.34,347.7,5819,184,67,138,45,24,0,0,198,-100,0,0,0,120,2,21,6
16541,1183,20240814,72,12,1271.69,168708,8813,5.7,25.296,4360,170,100,242,105,42,0,0,250,-100,0,0,0,92,47,9,10
16542,1368,20241120,361,14,10869.25,293016,6443,2.79,340.65,7656,1919,245,193,60,8,0,0,90,-100,0,0,0,94,29,9,11
16543,1129,20240429,113,23,4621.14,299211,9217,8.56,209.9,7460,241,63,63,63,40,1,50026.82618730525,239,982.5646093237868,10.825646093237868,4621.14,60032.19142476629,0,40,6,11
16544,1246,20240205,294,27,8363.89,182714,5493,21.78,425.95,1811,749,95,177,59,50,0,0,41,-100,0,0,0,0,12,22,14
16545,1601,20240106,21,5,5501.57,168087,7993,18,308.47,1204,1771,46,224,29,0,0,0,187,-100,0,0,0,125,30,23,10
16546,1578,20240806,215,12,8784.6,225098,7813,24.24,345.63,2364,1729,280,188,126,35,0,0,211,-100,0,0,0,107,5,8,13
16547,1670,20240908,55,18,2360.04,94918,8595,8.58,419.51,6745,1421,250,61,23,65,0,0,181,-100,0,0,0,90,4,10,5
16549,1378,20240226,147,15,4553.55,295635,5847,24.24,474.668,50,282,59,167,47,53,1,138992.81654035472,148,2952.4056294617326,30.524056294617324,4553.55,166791.37984842563,22,12,2,10
16550,1149,20240903,63,1,2978.39,128456,10324,12.44,106.43,5762,1345,449,55,3,13,0,0,21,-100,0,0,0,142,48,9,18
16551,1852,20240321,309,25,7192.65,31244,0,3.97,94.32,4638,890,293,121,121,11,0,0,309,-100,0,0,0,0,46,3,5
16552,1433,20240427,17,22,6466.83,357030,12185,5.33,400.24,6031,1895,134,28,28,19,0,0,263,-100,0,0,0,14,32,9,4
16553,1628,20240306,2,2,5973.51,289295,3566,12.76,211.93,5485,1615,137,241,128,28,0,0,77,-100,0,0,0,100,21,12,2
16555,1469,20240602,340,45,1753.24,157039,7585,23.64,91.74,2396,561,405,257,76,66,0,0,314,-100,0,0,0,121,39,13,8
16556,1446,20241228,56,6,4478.05,278238,8116,24.24,75.24,2067,1763,440,153,134,3,0,0,162,-100,0,0,0,63,41,5,15
16557,1481,20240422,131,36,3929.86,36190,14145,14.78,220.47,5218,1715,197,212,84,44,0,0,293,-100,0,0,0,58,11,16,16
16558,1884,20240117,61,9,9241.65,386141,10101,15.7,29.55,4967,1712,225,121,53,49,0,0,168,-100,0,0,0,0,24,23,7
16559,1294,20240916,305,36,737.548,419717,12401,16.08,25.296,1890,1589,476,112,40,9,0,0,310,-100,0,0,0,97,49,12,1
16560,1765,20241230,171,10,3419.08,282713,12848,16.23,405.93,5702,459,56,4,4,45,0,0,390,-100,0,0,0,43,43,9,8
16561,1143,20240203,25,15,11023.62,60457,7570,2.01,279.39,4063,1437,64,17,17,51,0,0,223,-100,0,0,0,0,9,15,6
16562,1250,20240514,295,6,3639.19,25106,3430,12.93,129.06,6925,1713,149,286,48,39,0,0,0,-100,0,0,0,37,13,1,2
16563,1878,20240105,143,9,1865.2,64805,0,1.71,42.87,4585,196,206,139,108,51,0,0,187,-100,0,0,0,109,43,12,4
16564,1302,20240223,303,11,5769.555,0,0,22.99,345.3,7377,1017,199,0,0,36,1,84655.92054074013,378,1367.2868278531037,14.672868278531036,5769.555,101587.10464888815,50,2,12,7
16566,1789,20240311,232,30,5144.52,215172,484,19.54,236.87,5673,1834,411,220,61,60,0,0,103,-100,0,0,0,23,13,1,13
16567,1889,20241006,205,28,10271.53,472688,869,6.38,406.83,382,1241,74,3,3,0,0,0,16,-100,0,0,0,133,24,1,12
16568,1890,20240828,113,14,11274.85,445326,5675,14.87,449.36,3755,1698,184,231,120,43,0,0,355,-100,0,0,0,0,47,21,14
16569,1070,20240311,125,32,5769.555,0,0,11.56,219.32,3323,1684,414,23,23,28,0,0,243,-100,0,0,0,53,28,1,14
16570,1625,20241006,303,42,3589.62,101231,6317,13.82,466.62,7093,1703,242,238,111,20,1,16509.957683692133,79,359.93608470233994,4.599360847023399,3589.62,19811.94922043056,84,3,23,17
16571,1875,20240216,179,29,6828.65,107130,1065,15.23,78.53,7003,195,127,297,118,43,0,0,98,-100,0,0,0,16,45,2,14
16572,1112,20240302,163,28,2757.29,202677,2139,24.24,325.75,3019,108,431,223,93,19,0,0,66,-100,0,0,0,80,12,1,0
16573,1364,20240216,211,21,5769.555,3919,3919,19.65,217.57,3907,1109,231,261,145,65,0,0,335,-100,0,0,0,44,2,14,19
16574,1303,20240317,188,29,5140.48,0,0,20.14,48.32,3275,537,372,177,34,44,0,0,62,-100,0,0,0,130,34,16,14
16575,1471,20240725,162,31,913.36,225340,3561,22.47,465.36,5175,1707,350,22,22,25,0,0,353,-100,0,0,0,0,5,5,11
16576,1091,20240128,380,23,10735.93,98530,5089,24.24,394.22,7568,442,457,131,115,12,1,70180.8607,0,553.7008037425775,6.537008037425775,10735.93,84217.03284,125,35,23,11
16577,1530,20240401,257,14,4043.65,326464,4532,21.4,273.57,62,628,225,145,40,12,0,0,216,-100,0,0,0,74,20,24,9
16578,1661,20240325,177,32,4068.6,236703,5263,18.86,371.86,2773,1085,74,210,115,50,0,0,0,-100,0,0,0,103,46,21,12
16579,1739,20240701,350,15,5769.555,455892,9021,1.71,240.15,4296,1798,10,217,99,23,0,0,238,-100,0,0,0,88,18,24,1
16581,1872,20241005,33,22,9142.84,56217,14935,2.12,101.68,7915,1901,49,90,90,3,0,0,308,-100,0,0,0,71,40,20,0
16584,1552,20240831,368,4,9233.71,476487,4451,23.39,474.668,3277,1723,28,214,128,34,0,0,258,-100,0,0,0,11,21,8,0
16585,1242,20241011,29,27,5426.29,109523,5719,7.53,220.44,5292,773,360,133,45,30,0,0,266,-100,0,0,0,49,32,20,6
16586,1138,20241203,260,3,908.17,91185,8049,14.45,212.5,183,197,247,272,137,21,0,0,114,-100,0,0,0,114,36,16,15
16587,1345,20240523,212,5,8855.98,161797,0,5.17,474.668,6422,628,447,175,16,63,0,0,0,-100,0,0,0,37,4,20,8
16588,1180,20240306,44,20,5769.555,350093,14276,19.05,473.68,2013,62,63,64,29,71,0,0,42,-100,0,0,0,126,27,18,16
16589,1712,20241205,167,11,3831.17,240014,2613,20.29,368.27,2322,569,390,78,78,6,0,0,277,-100,0,0,0,66,43,8,14
16590,1503,20240221,48,1,11274.85,79681,11768,9.17,371.92,2091,1181,119,231,133,60,0,0,43,-100,0,0,0,46,10,0,3
16591,1203,20240404,208,2,10519.06,135832,13443,1.71,447.36,5793,754,66,225,86,36,0,0,17,-100,0,0,0,0,33,20,7
16592,1573,20241112,219,16,737.548,314221,5200,16.08,474.668,826,1392,161,291,36,77,0,0,198,-100,0,0,0,36,7,16,8
16593,1192,20240928,207,32,7144.17,64467,9548,21.93,441.39,419,1738,254,205,142,45,0,0,132,-100,0,0,0,65,23,23,3
16594,1005,20240811,69,21,4287.1,0,0,3.63,25.296,2502,92,7,284,127,2,0,0,349,-100,0,0,0,57,43,10,15
16595,1890,20241014,305,30,737.548,181803,14435,17.69,338.07,3216,1979,50,221,59,65,0,0,87,-100,0,0,0,0,15,21,2
16596,1237,20241114,345,19,737.548,265825,8861,7.03,474.668,6473,189,34,220,65,37,0,0,187,-100,0,0,0,0,29,23,14
16597,1693,20241229,279,16,7025.91,195662,2466,11.17,113.13,304,389,114,248,103,63,0,0,169,-100,0,0,0,38,4,19,3
16598,1311,20240215,30,12,5769.555,472633,1255,8.68,274.32,1953,1118,284,156,87,77,1,72714.36696698869,237,1160.3115312530808,12.603115312530807,5769.555,87257.24036038642,10,24,11,8
16599,1549,20240530,130,19,8454.63,29563,12535,22.71,474.668,267,455,400,225,17,73,0,0,92,-100,0,0,0,125,42,15,18
16600,1056,20240404,176,14,5480.33,1193,1193,7.85,279.31,311,1520,102,44,13,23,0,0,79,-100,0,0,0,0,43,19,4
16604,1861,20240911,254,20,5769.555,317158,14110,16.69,39.47,6565,849,192,183,11,22,0,0,23,-100,0,0,0,64,26,6,16
16605,1197,20240716,308,21,11274.85,74459,2874,7.02,62.94,2528,134,36,36,0,7,1,102554.38242322089,0,809.5853374831671,9.095853374831671,11274.85,123065.25890786506,76,4,5,13
16606,1585,20240512,227,36,3714.89,0,0,1.71,292.41,1184,48,193,247,149,55,0,0,227,-100,0,0,0,79,32,23,12
16607,1571,20240625,327,3,6199.22,187773,11721,4.19,380.71,584,1148,254,75,26,58,0,0,160,-100,0,0,0,108,48,19,18
16608,1752,20240429,28,19,6268.83,490799,5653,23.3,382.27,4343,519,384,198,8,74,0,0,327,-100,0,0,0,142,5,1,11
16609,1514,20241130,375,10,5168.65,409349,5581,12.72,261.01,6991,1123,132,54,54,74,0,0,197,-100,0,0,0,34,4,23,8
16610,1449,20240402,7,4,1500.91,390861,9564,14.64,474.668,187,498,274,288,90,61,0,0,174,-100,0,0,0,28,34,7,1
16611,1360,20241201,45,22,4279.61,0,0,20.81,326.33,5370,350,167,222,56,78,0,0,371,-100,0,0,0,48,32,0,12
16612,1700,20240427,25,36,2621.52,267563,8424,15.79,238.6,4831,83,435,166,32,71,1,129799.86429682956,65,4851.320771797643,49.51320771797643,2621.52,155759.83715619546,12,34,12,2
16613,1819,20240613,128,1,10803.29,490873,5300,5.42,283.71,1913,136,131,1,1,21,0,0,116,-100,0,0,0,131,28,3,17
16615,1779,20240816,314,38,3489.38,40222,10379,16.56,451.01,7099,835,476,66,44,29,0,0,0,-100,0,0,0,60,25,14,4
16616,1108,20241128,227,31,6810.5,461100,0,6.32,415.09,1082,1302,86,18,10,0,0,0,0,-100,0,0,0,0,12,12,10
16617,1844,20241016,224,22,10245.83,11465,1236,23.33,295.92,4842,422,77,235,58,6,0,0,0,-100,0,0,0,34,30,9,1
16618,1602,20241130,288,28,5769.555,466875,8908,4.83,35.23,4855,1894,367,151,102,38,0,0,152,-100,0,0,0,80,5,15,9
16619,1717,20240415,328,16,946.67,348463,13866,17.94,364.75,2140,1881,465,159,56,2,0,0,59,-100,0,0,0,102,31,17,11
16622,1893,20240520,31,13,5633.59,2193,0,21.36,157.76,2814,482,57,258,104,11,1,123813.8008489403,338,2097.7779861321164,21.977779861321164,5633.59,148576.56101872836,52,37,22,9
16623,1438,20240822,1,14,11274.85,475418,10753,14.97,42.69,1902,1484,15,88,63,34,0,0,149,-100,0,0,0,126,19,24,15
16624,1732,20240502,6,12,11274.85,24821,12231,7.96,203.63,2588,298,482,242,24,29,1,28801.81696243336,355,155.45188594467652,2.554518859446765,11274.85,34562.180354920034,139,17,24,16
16625,1890,20241220,182,41,7899.85,307572,6212,18.42,270.08,188,1032,266,112,7,52,0,0,236,-100,0,0,0,17,29,11,3
16628,1615,20240624,220,36,11013.69,404098,7433,22.97,383.43,3787,662,112,33,33,48,0,0,199,-100,0,0,0,87,3,1,10
16629,1735,20241202,148,15,7123.07,433004,8057,12.86,439.88,1040,1209,358,129,39,72,0,0,280,-100,0,0,0,118,8,15,14
16630,1698,20240625,185,40,6140.5,204490,10870,19.93,432.94,1495,481,294,81,42,62,0,0,84,-100,0,0,0,44,30,18,0
16631,1696,20241103,10,30,10036.16,374370,1316,23.69,331.03,4580,1481,350,109,60,52,0,0,304,-100,0,0,0,88,40,21,4
16632,1495,20240228,132,5,10679.46,115011,10189,18.48,344.55,5083,681,29,207,29,35,0,0,357,-100,0,0,0,68,15,10,3
16633,1674,20240721,205,30,8429.93,289864,13748,12.01,57.9,2775,238,68,216,143,74,0,0,72,-100,0,0,0,119,24,13,13
16634,1247,20240208,25,4,737.548,482422,13119,21.5,110.41,1700,1246,184,167,108,1,0,0,219,-100,0,0,0,142,32,20,0
16635,1543,20240323,357,35,7186.61,26008,12234,14.92,474.668,7063,553,265,54,18,76,0,0,0,-100,0,0,0,16,0,1,3
16636,1564,20240108,215,35,9868.79,386317,2615,2.96,474.668,1144,637,433,131,105,7,0,0,152,-100,0,0,0,28,14,15,1
16637,1857,20240208,317,2,6565.97,344647,3221,15.49,25.296,2534,402,456,2,2,38,0,0,0,-100,0,0,0,0,24,13,3
16638,1588,20240128,229,14,11221.56,36710,8640,1.71,381.52,2096,854,487,294,95,54,1,132729.84865817282,147,1082.8110232282572,11.828110232282572,11221.56,159275.8183898074,80,19,12,7
16639,1897,20240523,166,35,10772.94,0,0,24.24,315.75,4590,219,143,65,65,15,0,0,366,-100,0,0,0,130,14,7,8
16641,1278,20240730,356,5,4875.78,251313,6001,2.76,289.54,928,1289,460,194,37,61,0,0,0,-100,0,0,0,27,23,0,5
16642,1552,20240323,48,4,737.548,309278,14482,7.84,296,5337,741,318,66,1,12,0,0,266,-100,0,0,0,39,39,2,2
16643,1613,20240713,353,40,5769.555,338883,11764,16.64,168.87,2844,1087,467,130,108,65,1,62598.67107788408,191,984.9826559913904,10.849826559913906,5769.555,75118.40529346089,84,47,23,7
16644,1111,20240319,80,4,3228.28,353259,13926,7.58,460.5,6148,764,185,152,106,38,0,0,0,-100,0,0,0,0,42,24,18
16645,1385,20240119,286,22,8038.01,414232,311,10.81,474.668,7448,161,79,199,29,2,0,0,393,-100,0,0,0,81,15,4,16
16646,1833,20240413,211,20,9595.2,3208,0,7.82,462.71,2020,128,209,123,113,69,0,0,80,-100,0,0,0,25,14,21,17
16647,1761,20240423,348,21,4933.89,408673,7114,15.91,25.296,3218,1834,291,218,126,75,1,25531.781358137618,0,417.4777175441207,5.174777175441207,4933.89,30638.13762976514,142,15,14,15
16648,1191,20240215,306,18,5769.555,37192,1372,7.46,120.16,378,1236,295,5,5,11,0,0,22,-100,0,0,0,78,48,1,6
16649,1490,20240707,341,2,10389.78,406702,12118,20.42,266.46,1125,766,484,26,4,23,0,0,220,-100,0,0,0,122,45,13,19
16650,1694,20240819,167,25,6610.63,0,0,18.25,392.21,3712,49,70,147,57,59,0,0,18,-100,0,0,0,40,12,5,12
16651,1426,20240610,92,22,3811.76,73480,6729,8.47,57.47,5255,1247,47,272,68,48,0,0,244,-100,0,0,0,0,46,9,13
16652,1405,20240711,300,11,7623.86,159235,8274,15.8,280.92,3252,44,258,124,92,70,0,0,315,-100,0,0,0,16,23,6,0
16653,1335,20240323,130,13,8109.01,398852,8735,12.39,112.91,7270,562,408,127,96,50,1,52859.32599386623,0,551.8591787883629,6.518591787883629,8109.01,63431.19119263948,17,47,23,18
16654,1209,20240219,5,11,1812.23,437777,2046,1.82,203.28,787,648,149,91,89,75,0,0,210,-100,0,0,0,54,12,23,2
16657,1611,20240928,6,44,9653.32,330777,6060,3.41,309.49,205,1370,74,58,58,66,0,0,160,-100,0,0,0,94,13,19,6
16658,1208,20241111,154,24,11274.85,371269,7614,4.41,94.92,3666,52,336,166,49,66,0,0,145,-100,0,0,0,104,2,7,15
16660,1702,20240330,136,29,11012.43,211465,6327,22.97,457.49,1933,721,268,264,21,69,0,0,0,-100,0,0,0,108,37,20,6
16661,1687,20241229,60,35,10846.18,113685,10312,19.4,474.668,5669,1105,376,146,26,18,0,0,0,-100,0,0,0,131,7,5,6
16662,1785,20241113,133,33,4147.75,445433,0,21.4,25.296,3808,1034,326,147,98,19,0,0,393,-100,0,0,0,104,13,7,13
16663,1529,20240429,312,24,737.548,390434,14451,18.53,239.8,5695,1766,319,71,53,18,1,124750.84005851852,245,16814.267282742076,169.14267282742074,737.548,149701.00807022222,85,46,24,4
16664,1602,20240429,210,22,7975.54,171343,14290,24.24,27.29,4461,1436,441,271,2,64,0,0,178,-100,0,0,0,28,8,19,10
16665,1653,20240728,312,6,4169.3,0,0,18.65,275.41,7943,430,189,52,10,44,0,0,74,-100,0,0,0,142,12,21,9
16666,1657,20241025,374,12,2340.19,321317,0,19.88,387.34,5787,853,333,284,110,78,0,0,319,-100,0,0,0,0,42,20,3
16667,1166,20240726,292,8,1347.35,450589,1362,20.42,228.78,1802,1886,452,234,2,6,0,0,196,-100,0,0,0,18,1,2,10
16668,1849,20240425,352,1,2392.52,108099,14351,17.37,105.59,5586,1417,42,121,119,56,0,0,156,-100,0,0,0,83,37,19,1
16670,1590,20240102,33,2,9560.11,459504,3356,24.24,117.6,987,1649,115,174,115,35,0,0,36,-100,0,0,0,113,48,15,14
16671,1429,20240321,300,23,5769.555,441186,6020,12.28,424.22,7091,1537,383,233,141,62,0,0,351,-100,0,0,0,21,46,0,4
16672,1774,20241208,370,2,5769.555,180607,5184,20.82,390.29,7855,646,367,210,53,35,0,0,215,-100,0,0,0,135,1,5,19
16673,1163,20241208,265,38,5769.555,279583,11593,20.07,290.43,5475,628,160,268,49,22,0,0,377,-100,0,0,0,111,35,4,6
16674,1366,20240201,307,14,11017.91,130672,7642,10.97,210.18,120,1467,256,126,11,53,0,0,69,-100,0,0,0,114,47,1,13
16675,1526,20240515,297,27,10901.08,153564,14084,21.07,423.02,5685,1846,175,111,111,0,0,0,269,-100,0,0,0,142,11,12,15
16676,1239,20241006,200,9,9952.65,358882,6023,6.58,338.99,4757,869,108,190,105,64,0,0,165,-100,0,0,0,14,31,24,0
16677,1072,20241021,132,10,4522.57,62036,5207,9.19,338.7,2667,1855,358,268,122,4,0,0,174,-100,0,0,0,142,5,12,5
16678,1445,20240624,282,36,4430.3,24827,6474,6.11,343.79,5838,771,372,130,17,71,0,0,94,-100,0,0,0,20,5,1,0
16679,1655,20240207,320,23,10660.2,17319,5764,1.9,60.8,7440,679,428,248,119,21,1,148217.80875706574,253,1290.384877929736,13.90384877929736,10660.2,177861.37050847887,97,8,6,14
16681,1509,20240706,119,18,9591.53,352451,8897,16.39,178.41,6799,309,393,167,7,74,0,0,323,-100,0,0,0,21,13,5,6
16682,1795,20241208,97,20,9097.78,352017,859,19.16,200.45,5914,1486,78,10,10,56,0,0,14,-100,0,0,0,134,17,21,2
16683,1269,20240709,128,17,6720.06,112528,14183,9.11,275.6,3933,1307,189,116,105,18,0,0,12,-100,0,0,0,86,44,3,16
16684,1753,20240404,302,16,4093.1,468605,13434,18.57,474.668,3592,1153,397,84,84,8,0,0,379,-100,0,0,0,0,4,5,2
16685,1415,20240703,275,40,2925.56,83470,8033,1.71,452.67,4838,1066,260,31,2,55,0,0,345,-100,0,0,0,134,49,1,15
16686,1245,20240509,105,27,1727.04,392370,13785,24.24,474.668,6998,786,0,28,22,3,0,0,188,-100,0,0,0,78,33,24,6
16687,1675,20240913,368,27,8752.01,0,0,24.24,403.73,5247,217,165,34,34,33,0,0,0,-100,0,0,0,0,45,3,17
16688,1060,20241001,49,10,9334.9,221284,11668,24.24,61.23,1811,1453,462,73,46,62,0,0,270,-100,0,0,0,76,31,23,9
16689,1006,20240421,77,12,5769.555,253055,11516,22.41,75.33,6575,1167,196,156,48,24,0,0,333,-100,0,0,0,142,11,12,16
16692,1817,20240527,151,3,5273.22,435522,6959,7.47,252.82,3373,755,379,136,107,55,0,0,113,-100,0,0,0,0,24,13,9
16693,1407,20240213,349,1,11274.85,62495,2763,3.36,388.3,6246,1650,494,174,56,65,0,0,128,-100,0,0,0,142,23,12,2
16694,1217,20240310,361,32,8144.45,12232,12232,7.53,381.41,125,539,377,41,41,11,0,0,38,-100,0,0,0,137,33,3,9
16695,1026,20241231,274,35,1531.96,49651,11300,7.98,474.668,7578,1367,215,20,20,42,0,0,229,-100,0,0,0,79,41,17,15
16696,1815,20240302,134,41,3957.08,69329,5649,17.99,46.59,1352,1627,364,274,148,73,0,0,29,-100,0,0,0,0,47,21,0
16697,1005,20240320,65,21,7901.75,401191,14297,18.3,45.03,687,855,236,193,99,30,1,67438.40753987018,249,753.4616703878278,8.534616703878278,7901.75,80926.08904784422,110,32,12,6
16698,1532,20240624,89,8,5769.555,273550,14168,13.27,380.54,7606,1495,461,194,147,67,0,0,261,-100,0,0,0,0,7,17,0
16699,1390,20240416,288,14,2822.23,253051,12003,19.42,25.296,5069,798,227,257,55,33,0,0,259,-100,0,0,0,86,47,4,0
16700,1710,20240708,299,27,2163.44,277374,12776,8.88,436.97,1972,1468,124,273,97,29,1,141510.5806759798,13,6440.998626076054,65.40998626076055,2163.44,169812.69681117576,140,43,9,1
16701,1571,20240505,348,16,3357.65,377606,11373,12.03,255.66,4460,1867,262,109,105,30,0,0,342,-100,0,0,0,38,13,15,15
16702,1448,20240120,275,25,9453.36,348886,3532,1.71,129.37,4410,1833,287,26,26,26,0,0,0,-100,0,0,0,0,40,12,17
16703,1754,20240329,274,3,2940.34,118661,3018,13.65,455.6,1547,1478,174,21,21,13,0,0,366,-100,0,0,0,0,17,1,14
16706,1785,20241225,213,2,4729.89,0,0,2.78,370.4,813,667,93,50,42,75,1,63068.72273688826,187,1233.4078115323666,13.334078115323669,4729.89,75682.46728,118,29,23,14
16708,1526,20241209,270,32,5769.555,97068,4050,18.71,269.56,1679,1178,117,150,106,63,0,0,46,-100,0,0,0,0,48,20,14
16709,1462,20241007,29,35,3777.17,205610,6137,2.91,374.87,4470,921,48,254,74,7,0,0,165,-100,0,0,0,133,26,11,18
16710,1013,20240804,173,22,2319.95,0,0,19.48,212.38,7366,1209,490,25,25,58,1,122164.08298361188,90,5165.806719266014,52.65806719266014,2319.95,146596.89958033426,0,8,9,8
16711,1384,20241127,22,20,3509.69,349583,765,21.66,406.68,686,623,148,283,21,34,0,0,85,-100,0,0,0,114,35,11,9
16712,1556,20240720,380,17,6551.3,176768,14762,14.37,79.57,2707,1084,471,114,114,24,0,0,220,-100,0,0,0,14,24,0,19
16714,1399,20240625,171,5,818.16,130648,10630,11.77,25.296,5224,1504,390,229,10,46,1,44588.19105151903,283,5349.813124,54.498131235356205,818.16,53505.82926182284,61,21,2,10
